Product Title,Product Price,Product Preview,Product Category
NEW LIFE SPECTRUM ALGAEMAX 3mm LARGE SINKING PELLETS FISH FOOD,$18.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_4e3a668b-6bcc-462a-ac85-c2b6f9e56782_200x.jpg?v=1615930331,New Life Spectrum
NEW LIFE SPECTRUM ALGAEMAX 2mm MEDIUM SINKING PELLETS FISH FOOD,$11.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_e7c16b6d-916e-4235-b39c-d621f605651d_200x.jpg?v=1615930660,New Life Spectrum
NEW LIFE SPECTRUM ALGAEMAX 1mm REGULAR SINKING PELLETS FISH FOOD,$11.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_7252509c-9210-4829-8d9f-68441bdfc0c9_200x.jpg?v=1615928315,New Life Spectrum
SEACHEM VITALITY VITAMIN & AMINO ACID FOOD SUPPLEMENT,$5.18,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_12cd3d28-1641-45d6-b168-af01df8e2fd7_200x.jpg?v=1615826859,Seachem
SEACHEM ENTICE SCENT AND FLAVOR FOOD ENHANCER,$8.58,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_83c179b0-cdc4-4236-b314-320f8c85efb2_200x.jpg?v=1615826457,Seachem
TWO LITTLE FISHIES JULIAN SPRUNG'S SEA VEGGIES RED SEAWEED SHEETS,$5.22,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_d11d2189-8742-4e51-8dca-42bcf99e3fd1_200x.jpg?v=1615246343,Two Little Fishies
TWO LITTLE FISHIES JULIAN SPRUNG'S SEA VEGGIES PURPLE SEAWEED SHEETS,$5.22,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_c3d165ca-49c6-4e1d-9929-ee00ee5ae144_200x.jpg?v=1615245489,Two Little Fishies
TWO LITTLE FISHIES JULIAN SPRUNG'S SEA VEGGIES GREEN SEAWEED SHEETS,$5.22,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_09e784b0-3bb1-46e5-86bf-5384ba8c9da6_200x.jpg?v=1615245973,Two Little Fishies
TETRA TETRAMARINE LARGE SALTWATER FLAKES FOR ALL MARINE FISH,$8.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_e8c4e246-f472-4101-925f-16dd4e9a650d_200x.png?v=1614446713,Tetra
"TETRA JUMBOKRILL FREEZE DRIED JUMBO SHRIMP, VITAMIN ENHANCED",$12.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_2819cafa-62cd-46ce-b0a1-ab4648a0a74a_200x.png?v=1614445940,Tetra
DYNAMIC TANK GIFT CARDS,$25,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/e52fac_b3c100eb8d8046ffa7af0259595b89f8_mv2_200x.png?v=1593461128,DynamicTank
"FLIPPER MAX FLOAT MAGNETIC AQUARIUM ALGAE CLEANER (5/8"" - 1.0"" THICKNESS)",$84.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_c1e0e4ab-95b8-485f-a319-439497fd49c5_200x.jpg?v=1614029441,Flipper
"FLIPPER FLOAT NANO MAGNETIC AQUARIUM ALGAE CLEANER (1/4"" THICKNESS)",$44.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_d77b1664-968d-4ff1-908e-3e80d8f87861_200x.jpg?v=1614028308,Flipper
"API DOC WELLFISH'S HANDHELD ALGAE PAD FOR GLASS AQUARIUMS (3"" X 3"")",$2.58,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_de168ea4-e6d3-4867-9248-d5174c55ff54_200x.jpg?v=1615303066,API
"API DOC WELLFISH'S HANDHELD ALGAE PAD FOR ACRYLIC AQUARIUMS (3"" X 3"")",$2.58,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_059d775a-bb8e-44ec-8d7e-9d303013c06f_200x.jpg?v=1615301991,API
"API DOC WELLFISH'S ALGAE SCRAPER FOR GLASS AQUARIUMS (18"" LONG)",$7.28,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_eb49a218-cd98-427f-83ab-11806888069f_200x.jpg?v=1615254677,API
"API DOC WELLFISH'S ALGAE SCRAPER FOR ACRYLIC AQUARIUMS (18"" LONG)",$7.28,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_fa4c2311-a350-4809-9836-f9f1ca76449f_200x.jpg?v=1615254539,API
SEACHEM AQUAVITRO ALGAE CLEANING PAD GLASS OR ACRYLIC,$0,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_8b5b1e04-4c10-47c5-ba80-83dc0d9828a5_200x.jpg?v=1614456754,Aquavitro
MAG-FLOAT FEEDING CLIP FOR LARGE 350 & LARGE+ 400/410 MAGNETS,$5.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_920e1e58-ae16-4b62-a6c8-07f7e142bd61_200x.jpg?v=1614269407,Mag-Float
MAG-FLOAT REPLACEMENT PAD/FELT FOR X-LARGE GLASS SCRAPPER 500,$8.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_0fb7708e-fc88-4c64-93e3-8a6aeb890c6b_200x.jpg?v=1614269058,Mag-Float
MAG-FLOAT 350/400 LARGE & X-LARGE SCRAPER (2 PACK),$14.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_25025dbf-8729-4e35-a7fd-fe2777d98998_200x.jpg?v=1614267731,Mag-Float
MAG-FLOAT 350 LARGE GLASS ALGAE MAGNET WITH SCRAPPER,$38.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_ad3f9d61-109b-42df-845e-1215f2b80e93_200x.jpg?v=1614267547,Mag-Float
CONTINUUM AQUATICS AQUABLADE MOP REPLACEMENT PAD AQUARIUM ALGAE SCRUBBER ATTACHMENT,$5.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_a5b308a1-3ee2-44ef-a715-cac52c1872f9_200x.jpg?v=1614092545,Continuum Aquatics
CONTINUUM AQUATICS AQUABLADE MOP AQUARIUM ALGAE SCRUBBER ATTACHMENT,$10.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_96a139c9-35a1-49a1-9eba-a72c05c05883_200x.jpg?v=1614092079,Continuum Aquatics
CONTINUUM AQUATICS AQUABLADE M AQUARIUM SCRAPER REPLACEMENT BLADE FOR GLASS TANKS,$4.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_763ae676-483d-4f85-b64f-1456221b6d5b_200x.jpg?v=1614091522,Continuum Aquatics
CONTINUUM AQUATICS AQUABLADE P AQUARIUM SCRAPER REPLACEMENT BLADE FOR ACRYLIC TANKS,$2.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_b7b6e0b4-0d50-4968-851d-5877eaa256ea_200x.jpg?v=1614091213,Continuum Aquatics
CONTINUUM AQUATICS AQUABLADE M SHORT AQUARIUM SCRAPER BLADE FOR GLASS TANKS,$11.28,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_dbb6cb94-2be5-470e-9ab2-995e325508b8_200x.jpg?v=1614090489,Continuum Aquatics
CONTINUUM AQUATICS AQUABLADE P SHORT AQUARIUM SCRAPER BLADE FOR ACRYLIC TANKS,$9.28,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_42c14a54-0021-442a-9978-8129bbad158f_200x.jpg?v=1614089978,Continuum Aquatics
"CONTINUUM AQUATICS AQUABLADE M 15"" 24” 35” AQUARIUM SCRAPER BLADE FOR GLASS TANKS",$16.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_181c2df2-9d57-422f-ae0b-5bfd6cb26b3d_200x.jpg?v=1614052140,Continuum Aquatics
"CONTINUUM AQUATICS AQUABLADE P 15"" 24” 35” AQUARIUM SCRAPER BLADE FOR ACRYLIC TANKS",$14.95,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_9fb59dce-71e6-42af-942c-5d7445aef203_200x.jpg?v=1614044577,Continuum Aquatics
FLIPPER MAX FLOAT MAGNETIC AQUARIUM ALGAE CLEANER ABS ACRYLIC REPLACEMENT BLADES (3-PACK),$14.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_d1b7040e-5dee-4f26-adbb-f39e7308288a_200x.png?v=1614031014,Flipper
FLIPPER FLOAT MAGNETIC AQUARIUM ALGAE CLEANER ABS ACRYLIC REPLACEMENT BLADES (3-PACK),$9.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_35a9c06b-2aaf-472d-8582-bf0cce8d02ea_200x.png?v=1614030876,Flipper
FLIPPER FLOAT NANO MAGNETIC AQUARIUM ALGAE CLEANER REPLACEMENT BLADES (2-PACK),$9.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_eb2ec2d9-ee5a-4586-b99e-8c0e55a94e0c_200x.png?v=1614030561,Flipper
FLIPPER FLOAT MAGNETIC AQUARIUM ALGAE CLEANER REPLACEMENT BLADES (2-PACK),$15.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_31cddf3e-2dd9-45be-b885-c5e7bd83cddc_200x.png?v=1614030459,Flipper
FLIPPER MAX FLOAT MAGNETIC AQUARIUM ALGAE CLEANER REPLACEMENT BLADES (2-PACK),$19.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_c9ee92b6-e7ed-4c08-a8a9-177ffe6d329f_200x.jpg?v=1614030145,Flipper
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 400 WATT,$32.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_31dbc961-53a4-460f-a4d4-c0ee6d867a0c_200x.jpg?v=1614992950,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 300 WATT,$29.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_003e4d3c-2c9c-4436-8c1f-662cc6bfbbd9_200x.jpg?v=1614992893,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 200 WATT,$25.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_7c832d11-f863-4467-921e-697707f7b305_200x.jpg?v=1614992792,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 100 WATT,$21.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_a80d0854-71d8-45c4-99c4-8adc6d8ddc76_200x.jpg?v=1614992628,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 150 WATT,$25.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_3e08e433-ca59-4f28-8fa5-9a5e1d201c3c_200x.jpg?v=1614992709,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 50 WATT,$21.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_14f0e39f-e061-458e-90a5-85df45d6fdf6_200x.jpg?v=1614992314,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 25 WATT,$19.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_9d77c346-a5c9-4152-9540-2e9cd1d9b5f0_200x.jpg?v=1614992152,Hydor USA
EHEIM JAGER TRUTEMP THERMOCONTROL 300 WATT AQUARIUM HEATER,$31.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/120424090433_200x.jpg?v=1614305284,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 250 WATT AQUARIUM HEATER,$31.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/120424090402_200x.jpg?v=1614304951,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 200 WATT AQUARIUM HEATER,$31.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/120424080419_200x.jpg?v=1614304666,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 150 WATT AQUARIUM HEATER,$27.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_fdc8cb3e-b736-44bf-9c5c-82078f3d63e1_200x.jpg?v=1614303756,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 125 WATT AQUARIUM HEATER,$27.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_af3211c8-d764-49e7-81d1-83260f8de420_200x.jpg?v=1614303598,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 100 WATT AQUARIUM HEATER,$27.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_59408c3e-7131-408e-9095-aafd682c7637_200x.jpg?v=1614303444,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 75 WATT AQUARIUM HEATER,$24.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_d93435b1-b4eb-427e-b6c9-48f18c390a5b_200x.jpg?v=1614303237,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 50 WATT AQUARIUM HEATER,$24.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_3105d807-01b6-4b0d-9170-07193e671661_200x.jpg?v=1614302909,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 25 WATT AQUARIUM HEATER,$24.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_3e97670e-b585-42e0-b8ab-48d93796bb75_200x.jpg?v=1614302348,Eheim
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 400 WATT,$32.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_31dbc961-53a4-460f-a4d4-c0ee6d867a0c_200x.jpg?v=1614992950,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 300 WATT,$29.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_003e4d3c-2c9c-4436-8c1f-662cc6bfbbd9_200x.jpg?v=1614992893,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 200 WATT,$25.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_7c832d11-f863-4467-921e-697707f7b305_200x.jpg?v=1614992792,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 100 WATT,$21.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_a80d0854-71d8-45c4-99c4-8adc6d8ddc76_200x.jpg?v=1614992628,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 150 WATT,$25.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_3e08e433-ca59-4f28-8fa5-9a5e1d201c3c_200x.jpg?v=1614992709,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 50 WATT,$21.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_14f0e39f-e061-458e-90a5-85df45d6fdf6_200x.jpg?v=1614992314,Hydor USA
HYDOR THEO AQUARIUM SUBMERSIBLE HEATER - 25 WATT,$19.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_9d77c346-a5c9-4152-9540-2e9cd1d9b5f0_200x.jpg?v=1614992152,Hydor USA
EHEIM JAGER TRUTEMP THERMOCONTROL 300 WATT AQUARIUM HEATER,$31.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/120424090433_200x.jpg?v=1614305284,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 250 WATT AQUARIUM HEATER,$31.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/120424090402_200x.jpg?v=1614304951,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 200 WATT AQUARIUM HEATER,$31.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/120424080419_200x.jpg?v=1614304666,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 150 WATT AQUARIUM HEATER,$27.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_fdc8cb3e-b736-44bf-9c5c-82078f3d63e1_200x.jpg?v=1614303756,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 125 WATT AQUARIUM HEATER,$27.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_af3211c8-d764-49e7-81d1-83260f8de420_200x.jpg?v=1614303598,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 100 WATT AQUARIUM HEATER,$27.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_59408c3e-7131-408e-9095-aafd682c7637_200x.jpg?v=1614303444,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 75 WATT AQUARIUM HEATER,$24.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_d93435b1-b4eb-427e-b6c9-48f18c390a5b_200x.jpg?v=1614303237,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 50 WATT AQUARIUM HEATER,$24.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_3105d807-01b6-4b0d-9170-07193e671661_200x.jpg?v=1614302909,Eheim
EHEIM JAGER TRUTEMP THERMOCONTROL 25 WATT AQUARIUM HEATER,$24.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_3e97670e-b585-42e0-b8ab-48d93796bb75_200x.jpg?v=1614302348,Eheim
CORALIFE DEEP SIX HYDROMETER WIDE RANGE SPECIFIC GRAVITY METER,$8.48,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_20d05e1e-8576-4382-b585-e62f4831f496_200x.jpg?v=1614281175,Coralife
INSTANT OCEAN FULL RANGE HYDROMETER TK504,$8.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_dfb32316-295e-4396-9c1a-e1ddabc6fe0c_200x.jpg?v=1614279520,Instant Ocean
KESSIL A500X  - BLUE TUNA A500X,$729.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_213e6fe2-a002-4ccf-8d1b-be3d6f121b36_200x.jpg?v=1619472403,Kessil
KESSIL A360X CONTROLLABLE LED AQUARIUM LIGHT - BLUE TUNA 360X,$448.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_c06db754-29c1-46eb-a8f2-37b407eae7f8_200x.png?v=1613409549,Kessil
KESSIL H80 TUNA FLORA REFUGIUM LED GROW LIGHT,$109.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_1cc5c1ff-95f8-4850-9ab8-e3ad57a7cef1_200x.png?v=1616025712,Kessil
KESSIL A360X REFUGIUM LED GROW LIGHT,$399.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_5c8e2d32-3407-4f43-bbd7-e26208cbab39_200x.png?v=1616016619,Kessil
KESSIL A80 LED MINI A-SERIES GOOSENECK CLAMP / MOUNT (KSAGN03),$24.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_208ff6cf-df3f-4c60-8cfc-617337274977_200x.jpg?v=1616026927,Kessil
NEPTUNE SYSTEMS SKY LED REEF AQUARIUM LIGHT,$869.94,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_a25a5d5d-0b2a-42b2-b290-e7fc90ff52a9_200x.jpg?v=1621281961,Neptune Systems
NEPTUNE SYSTEMS APEX GRO MACROALGAE REFUGIUM LED LIGHT,$144.94,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_11eb78de-74da-4d26-afd6-e554622845f4_200x.png?v=1615039833,Neptune Systems
ECOTECH MARINE RMS MULTI-LIGHT TRACK,$48.51,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_0e7d058c-13b5-4edd-8eb1-9891a0ee5c3b_200x.jpg?v=1613233497,Ecotech Marine
EcoTech Marine XR727 G5 RADION MULTI-LIGHT RMS SLIDE/X-BRACKET FOR XR30,$23.10,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_7f4e7225-6cc9-410c-86dc-faaf6ff90eec_200x.jpg?v=1613247462,Ecotech Marine
ECOTECH MARINE RADION XR15W G5 AQUARIUM LED LIGHT FIXTURE,$499.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/15Pro_G5_Both_200x.jpg?v=1613006962,Ecotech Marine
KESSIL A500X  - BLUE TUNA A500X,$729.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_213e6fe2-a002-4ccf-8d1b-be3d6f121b36_200x.jpg?v=1619472403,Kessil
ECOTECH MARINE XR719-15 RMS XR15 SINGLE ARM ADAPTER KIT,$107.93,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/G5_SingleArm-Mounted1_200x.png?v=1613074946,Ecotech Marine
ECOTECH MARINE RADION XR30W G5 BLUE AQUARIUM LED LIGHT FIXTURE,$712.32,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_534397f2-fe6b-4d91-bb28-67896cd1e143_200x.png?v=1611333257,Ecotech Marine
ECOTECH MARINE RADION XR30 G5 PRO AQUARIUM LED LIGHT FIXTURE,$712.32,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_e73d61f1-6c73-4693-9c1b-d47a9b628c35_200x.png?v=1611451531,Ecotech Marine
ECOTECH MARINE XR726 G5 RADION MULTI-LIGHT RMS SLIDE/X-BRACKET FOR XR15,$23.10,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_dbd7b338-b231-42a9-b7ea-ef2f228784ed_200x.jpg?v=1613247643,Ecotech Marine
ECOTECH MARINE XR719-30 RMS XR30 SINGLE ARM ADAPTER KIT,$120.06,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/G5_SingleArm-Mounted2_200x.png?v=1613074638,Ecotech Marine
KESSIL A360X CONTROLLABLE LED AQUARIUM LIGHT - BLUE TUNA 360X,$448.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_c06db754-29c1-46eb-a8f2-37b407eae7f8_200x.png?v=1613409549,Kessil
ECOTECH MARINE XR717 RMS G5 RAIL HANGING KIT,$47.30,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_4b8e71f1-8e4e-421c-ab84-4bdc6b9e142b_200x.jpg?v=1613067616,Ecotech Marine
ECOTECH MARINE RADION XR15W G5 BLUE AQUARIUM LED LIGHT FIXTURE,$499.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_6af6b091-487b-4fe0-bdac-7f51a4ac4d81_200x.png?v=1611521564,Ecotech Marine
KESSIL H80 TUNA FLORA REFUGIUM LED GROW LIGHT,$109.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_1cc5c1ff-95f8-4850-9ab8-e3ad57a7cef1_200x.png?v=1616025712,Kessil
AQUA ILLUMINATION PRIME TANK MOUNT,$38.50,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_c1e78a2a-345a-4361-9dcb-9370755f3429_200x.jpg?v=1614215061,Aqua Illumination
AQUA ILLUMINATION HYDRA 32 HD AQUARIUM LED REEF LIGHT - BLACK,$399.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_1986a763-8e9f-49cd-b3b6-f9e040feb679_200x.jpg?v=1614206048,Aqua Illumination
NEPTUNE SYSTEMS APEX LUNAR SIMULATOR 2-STRING LED LIGHTS,$32.95,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_e4a1040f-02b6-4dff-b4d0-e52e1eb3590c_200x.jpg?v=1612479892,Neptune Systems
ECOTECH MARINE REEFLINK WIRELESS AQUARIUM CONTROLLER,$184.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_c99eb982-91f3-4ef6-b537-4c9b8e0d7e3c_200x.jpg?v=1611522497,Ecotech Marine
AQUA ILLUMINATION PRIME FLEX ARM (12 INCH),$24.98,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_0b8808be-110c-4f0d-b66a-857054affd54_200x.jpg?v=1614214275,Aqua Illumination
ECOTECH MARINE XR710 RMS MULTI-LIGHT TANK MOUNT ARM KIT (SET OF 2),$151.59,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_8d381212-e177-467d-9fa8-7d557bb083ba_200x.jpg?v=1613245931,Ecotech Marine
ECOTECH MARINE XR30 G5 RADION DIFFUSER ACCESSORY XR794,$38.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_518f9908-0ab8-4a1b-9fa1-7989d7381f08_200x.jpg?v=1613075797,Ecotech Marine
ECOTECH MARINE XR704 G5 RADION SINGLE-LIGHT ARM RMS ADAPTER KIT FOR XR15,$11.55,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_d119ce57-1894-4c4c-905d-3a3fb2b54c8b_200x.jpg?v=1613247995,Ecotech Marine
RED SEA REEFLED 160S WIFI REEF SPEC LED LIGHT FIXTURE,$598.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_3bac9964-c1bf-4bba-a72a-7c11ef528a5c_200x.png?v=1617394481,Red Sea
RED SEA MAX E-SERIES E-260 69 GALLON TANK & STAND WITH ReefLED 90 (BLACK & WHITE),"$2,643.99",https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_019d8049-3a3f-4b61-b36f-edece67a268f_200x.jpg?v=1617308574,Red Sea
RED SEA MAX E-SERIES E-170 45 GALLON TANK & STAND WITH ReefLED 90 (BLACK & WHITE),"$1,743.99",https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_5d57a526-12fd-4d78-926b-d4758781ab80_200x.jpg?v=1617306542,Red Sea
RED SEA MAX NANO 20 GALLON TANK & STAND WITH ReefLED 50 (BLACK & WHITE),"$1,143.99",https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_313f8b66-439a-4afe-8991-71c2b900c6a0_200x.png?v=1613425237,Red Sea
RED SEA MAX S-SERIES S-650 170 GALLON TANK & STAND WITH ReefLED 90 (BLACK & WHITE),"$6,198.99",https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_5f2d1c4e-b32f-4792-a265-7dace4083201_200x.jpg?v=1617366672,Red Sea
RED SEA MAX S-SERIES S-500 132 GALLON TANK & STAND WITH ReefLED 90 (BLACK & WHITE),"$5,598.99",https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_14a3ab97-d810-4c94-8450-0485a1f1eab7_200x.jpg?v=1617366440,Red Sea
RED SEA MAX S-SERIES S-400 105 GALLON TANK & STAND WITH ReefLED 90 (BLACK & WHITE),"$4,698.99",https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_f016ca33-6e19-4b4d-ab36-b9c71ee7a40c_200x.jpg?v=1617315253,Red Sea
"NYOS TORQ 2.0 2,000ml MEDIA REACTOR BODY",$124,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_0fea702c-7e26-4bc2-b589-5789faf86272_200x.jpg?v=1613515593,Nyos
NYOS TORQ DOCK & 0.75 750ml MEDIA REACTOR COMBO,$177.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_3c0248d3-8f46-4044-b60d-ff06c10ea051_200x.jpg?v=1613514405,Nyos
"NYOS TORQ 1.0 1,000ml MEDIA REACTOR BODY",$98.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_700064d5-6d9a-4b54-84e0-92622853d7a7_200x.jpg?v=1613515409,Nyos
"NYOS TORQ DOCK & 1.0 1,000ml MEDIA REACTOR COMBO",$197.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_8dcad6e2-57e5-4fb0-a44b-057f8daa863c_200x.jpg?v=1613514298,Nyos
NYOS TORQ 0.75 750ml MEDIA REACTOR BODY,$78.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_a77136d3-4cfb-469d-bdea-87dafbfdb98e_200x.jpg?v=1613515178,Nyos
NYOS TORQ DOCK MODULAR MEDIA REACTOR BASE,$98.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_b56c5684-3d14-4eaa-9bd0-f9db3d6523f2_200x.jpg?v=1613514931,Nyos
"NYOS TORQ DOCK & 2.0 2,000ml MEDIA REACTOR COMBO",$223.99,https://cdn.shopify.com/s/files/1/0413/5075/8557/products/image_ec415464-4333-4051-904d-ce1110fa9cbd_200x.jpg?v=1613514164,Nyos
